QueryId,DocumentId
253,11555
253,11560
253,11547
253,11574
253,11565
253,11539
253,11577
253,11556
253,11534
253,11566
253,11573
253,11554
254,11600
254,11591
254,11588
254,11618
254,11613
254,11622
254,11619
254,11624
254,11595
254,11616
254,11615
254,11605
254,11596
254,11604
254,11582
254,11586
254,11603
254,11598
254,11601
254,11583
254,11579
254,11621
254,11592
254,11611
254,11585
254,11606
254,11608
254,11587
254,11607
254,11612
254,11602
254,11610
254,11581
254,11609
254,11590
254,11597
254,11580
254,11593
254,11589
254,11625
254,11614
254,11623
254,11620
254,11599
254,11617
254,11584
254,11594
255,11639
255,11644
255,11666
255,11648
255,11627
255,11649
255,11672
255,11642
255,11641
255,11655
255,11635
255,11671
255,11657
255,11673
255,11636
255,11632
255,11654
255,11656
255,11658
255,11628
255,11661
255,11674
255,11652
255,11647
255,11643
255,11662
255,11638
255,11640
255,11653
255,11633
255,11645
255,11651
255,11663
255,11669
255,11667
255,11626
255,11637
255,11665
255,11659
255,11668
255,11631
255,11629
255,11646
255,11664
255,11660
255,11670
255,11650
255,11630
255,11634
256,11682
256,11675
256,11721
256,11715
256,11703
256,11710
256,11718
256,11702
256,11685
256,11677
256,11720
256,11680
256,11684
256,11687
256,11686
256,11679
256,11714
256,11707
256,11717
256,11722
256,11692
256,11689
256,11711
256,11698
256,11688
256,11704
256,11696
256,11693
256,11723
256,11712
256,11676
256,11699
256,11705
256,11681
256,11690
256,11691
256,11709
256,11708
256,11701
256,11683
256,11678
256,11706
256,11700
256,11694
256,11695
256,11716
256,11697
256,11713
256,11719
257,11754
257,11726
257,11746
257,11731
257,11764
257,11743
257,11734
257,11733
257,11732
257,11758
257,11765
257,11728
257,11762
257,11772
257,11757
257,11738
257,11735
257,11737
257,11748
257,11747
257,11752
257,11725
257,11736
257,11770
257,11724
257,11753
257,11759
257,11750
257,11771
257,11768
257,11766
257,11730
257,11751
257,11767
257,11763
257,11761
257,11755
257,11744
257,11740
257,11729
257,11749
257,11742
257,11769
257,11739
257,11741
257,11727
257,11756
257,11760
257,11745
258,11803
258,11819
258,11800
258,11817
258,11791
258,11812
258,11801
258,11787
258,11792
258,11806
258,11785
258,11805
258,11793
258,11794
258,11779
258,11781
258,11776
258,11797
258,11775
258,11783
258,11788
258,11807
258,11796
258,11774
258,11773
258,11786
258,11795
258,11814
258,11777
258,11780
258,6847
258,11810
258,11815
258,11784
258,11799
258,11782
258,11804
258,11818
258,11790
258,11809
258,11813
258,11808
258,11802
258,11789
258,11778
258,11798
258,11816
258,11811
258,11820
259,11833
259,11852
259,11859
259,11840
259,11845
259,11857
259,11824
259,11827
259,11849
259,11829
259,11839
259,11844
259,11841
259,11825
259,11858
259,11826
259,11832
259,11822
259,11831
259,11861
259,11838
259,11842
259,11851
259,11855
259,11853
259,11834
259,11847
259,11835
259,11823
259,11854
259,11846
259,11830
259,11850
259,11862
259,11856
259,11836
259,11860
259,11843
259,11837
259,11828
259,11848
259,11821
260,11891
260,11876
260,11872
260,11888
260,11873
260,11864
260,11877
260,11880
260,11889
260,11890
260,11882
260,11895
260,11875
260,11906
260,11871
260,11867
260,11903
260,11879
260,11884
260,11869
260,11881
260,11886
260,11898
260,11894
260,11887
260,11870
260,11905
260,11907
260,11868
260,11874
260,11896
260,11899
260,11909
260,11865
260,11863
260,11900
260,11866
260,11901
260,11897
260,11893
260,11908
260,11878
260,11883
260,11892
260,11904
260,11885
260,11902
261,11919
261,11932
261,11910
261,11937
261,11947
261,11924
261,11920
261,11942
261,11936
261,11935
261,11926
261,11911
261,11953
261,11929
261,11913
261,11959
261,11923
261,11931
261,11951
261,11921
261,11950
261,11949
261,11916
261,11922
261,11954
261,11958
261,11948
261,11925
261,11957
261,11933
261,11915
261,11927
261,11939
261,11930
261,11917
261,11918
261,11955
261,11943
261,11912
261,11941
261,11952
261,11956
261,11945
261,11938
261,11934
261,11946
261,11928
261,11944
261,11940
261,11914
262,11983
262,11960
262,11968
262,11975
262,11986
262,11966
262,11973
262,11992
262,11991
262,11972
262,11980
262,11987
262,11967
262,11988
262,11990
262,11998
262,11978
262,11984
262,11995
262,12001
262,11969
262,11999
262,11979
262,11974
262,11997
262,12000
262,11982
262,11965
262,11977
262,11981
262,11985
262,11989
262,11993
262,11994
262,11996
262,11961
262,11971
262,11962
262,11976
262,11970
262,11963
262,11964
263,12045
263,12005
263,12043
263,12048
263,12019
263,12027
263,12035
263,12046
263,12025
263,12007
263,12015
263,12013
263,12026
263,12021
263,12006
263,12009
263,12004
263,12038
263,12003
263,12031
263,12029
263,12018
263,12034
263,12016
263,12030
263,12047
263,12017
263,12032
263,12033
263,12020
263,12014
263,12042
263,12044
263,12037
263,12028
263,12039
263,12008
263,12041
263,12022
263,12050
263,12010
263,12040
263,12012
263,12023
263,12024
263,12011
263,12002
263,12049
263,12036
264,12052
264,12053
264,12066
264,12076
264,12058
264,12078
264,12061
264,12065
264,12077
264,12056
264,12085
264,12075
264,12063
264,12057
264,12067
264,12081
264,12060
264,12059
264,12091
264,12068
264,12069
264,12073
264,12055
264,12054
264,12082
264,12062
264,12070
264,12064
264,12084
264,12093
264,12071
264,12080
264,12092
264,12079
264,12087
264,12090
264,12083
264,12072
264,12086
264,12089
264,12088
264,12074
264,12051
265,12122
265,12114
265,12111
265,12113
265,12124
265,12121
265,12100
265,12133
265,12094
265,12127
265,12120
265,12118
265,12099
265,12096
265,12106
265,12098
265,12140
265,12101
265,12109
265,12107
265,12117
265,12097
265,12095
265,12126
265,12108
265,12128
265,12131
265,12135
265,12138
265,12112
265,12102
265,12105
265,12136
265,12116
265,12132
265,12139
265,12141
265,12115
265,12110
265,12119
265,12123
265,12130
265,12103
265,12137
265,12129
265,12125
265,12134
265,12104
266,12173
266,12154
266,12171
266,12178
266,12160
266,12177
266,12167
266,12161
266,12169
266,12180
266,12166
266,12151
266,12142
266,12165
266,12147
266,12182
266,12186
266,12174
266,12143
266,12152
266,12149
266,12164
266,12158
266,12145
266,12179
266,12172
266,12156
266,12181
266,12185
266,12157
266,12184
266,12155
266,12162
266,12168
266,12188
266,12170
266,12150
266,12153
266,12163
266,12176
266,12189
266,12183
266,12159
266,12144
266,12175
266,12146
266,12148
266,12187
267,12231
267,12194
267,12204
267,12208
267,12202
267,12212
267,12193
267,12216
267,12199
267,12232
267,12198
267,12203
267,12206
267,12205
267,12218
267,12221
267,12197
267,12211
267,12200
267,12195
267,12219
267,12213
267,12196
267,12190
267,12214
267,12215
267,12209
267,12192
267,12207
267,12229
267,12201
267,12225
267,12217
267,12210
267,12191
267,12220
267,12227
267,12222
267,12226
267,12230
267,12224
267,12223
267,12228
268,12233
268,12244
268,12276
268,12265
268,12238
268,12239
268,12247
268,12236
268,12251
268,12274
268,12255
268,12262
268,12243
268,12272
268,12277
268,12258
268,12250
268,12248
268,12237
268,12246
268,12271
268,12253
268,12249
268,12257
268,12261
268,12240
268,12235
268,12241
268,12279
268,12259
268,12242
268,12267
268,12263
268,12264
268,12245
268,12275
268,12266
268,12254
268,12260
268,12270
268,12278
268,12256
268,12269
268,12252
268,12234
268,12268
268,12273
269,12291
269,12310
269,12317
269,12299
269,12287
269,12289
269,12284
269,12318
269,12300
269,12308
269,12311
269,12296
269,12295
269,12324
269,12304
269,12328
269,12314
269,12292
269,12327
269,12297
269,12315
269,12290
269,12302
269,12303
269,12320
269,12322
269,12321
269,12323
269,12307
269,12319
269,12312
269,12309
269,12316
269,12288
269,12293
269,12282
269,12298
269,12306
269,12294
269,12305
269,12325
269,12281
269,12286
269,12313
269,12283
269,12301
269,12285
269,12280
269,12326
270,12363
270,12374
270,12372
270,12361
270,12354
270,12359
270,12338
270,12375
270,12364
270,12347
270,12355
270,12362
270,12353
270,12350
270,12356
270,12334
270,12366
270,12368
270,12341
270,12332
270,12331
270,12365
270,12337
270,12360
270,12357
270,12367
270,12349
270,12352
270,12370
270,12333
270,12373
270,12344
270,12335
270,12339
270,12343
270,12340
270,12345
270,12369
270,12342
270,12336
270,12371
270,12346
270,12330
270,12358
270,12329
270,12351
270,12348
271,12413
271,12378
271,12376
271,12379
271,12395
271,12390
271,12412
271,12401
271,12385
271,12383
271,12404
271,12405
271,12415
271,12393
271,12397
271,12380
271,12377
271,12416
271,12406
271,12398
271,12414
271,12411
271,12386
271,12399
271,12389
271,12400
271,12382
271,12381
271,12388
271,12387
271,12402
271,12408
271,12407
271,12403
271,12394
271,12392
271,12396
271,12391
271,12410
271,12384
271,12409
272,12417
272,12422
272,12458
272,12461
272,12433
272,12419
272,12441
272,12446
272,12436
272,12427
272,12455
272,12434
272,12453
272,12448
272,12426
272,12425
272,12423
272,12462
272,12460
272,12439
272,12444
272,12430
272,12447
272,12437
272,12428
272,12463
272,12431
272,12429
272,12418
272,12432
272,12438
272,12445
272,12440
272,12424
272,12449
272,12451
272,12420
272,12442
272,12450
272,12459
272,12456
272,12421
272,12454
272,12443
272,12435
272,12452
272,12457
273,12492
273,12467
273,12501
273,12508
273,12498
273,12486
273,12509
273,12485
273,12510
273,12469
273,12484
273,12506
273,12468
273,12512
273,12491
273,12476
273,12505
273,12477
273,12503
273,12494
273,12466
273,12481
273,12487
273,12495
273,12472
273,12504
273,12493
273,12496
273,12479
273,12507
273,12511
273,12497
273,12474
273,12482
273,12502
273,12465
273,12464
273,12470
273,12489
273,12488
273,12483
273,12471
273,12478
273,12500
273,12499
273,12490
273,12475
273,12473
273,12480
274,12521
274,12545
274,12529
274,12556
274,12549
274,12547
274,12548
274,12518
274,12553
274,12524
274,12539
274,12541
274,12515
274,12516
274,12560
274,12527
274,12520
274,12558
274,12552
274,12559
274,12543
274,12534
274,12523
274,12542
274,12546
274,12536
274,12526
274,12555
274,12538
274,12525
274,12513
274,12514
274,12535
274,12531
274,12519
274,12540
274,12537
274,12551
274,12550
274,12533
274,12517
274,12532
274,12554
274,12530
274,12557
274,12528
274,12522
274,12544
275,12591
275,12562
275,12609
275,12577
275,12573
275,12572
275,12606
275,12607
275,12563
275,12561
275,12601
275,12592
275,12603
275,12589
275,12600
275,12581
275,12588
275,12594
275,12602
275,12567
275,12570
275,12597
275,12565
275,12569
275,12587
275,12595
275,12596
275,12583
275,12585
275,12580
275,12584
275,12590
275,12576
275,12575
275,12608
275,12593
275,12564
275,12579
275,12578
275,12586
275,12566
275,12598
275,12574
275,12568
275,12604
275,12582
275,12599
275,12605
275,12571
276,12656
276,12642
276,12617
276,12635
276,12657
276,12615
276,12637
276,12610
276,12651
276,12638
276,12644
276,12621
276,12633
276,12647
276,12619
276,12628
276,12646
276,12658
276,12624
276,12649
276,12623
276,12632
276,12626
276,12648
276,12611
276,12625
276,12620
276,12622
276,12650
276,12640
276,12613
276,12630
276,12652
276,12654
276,12614
276,12618
276,12639
276,12616
276,12653
276,12631
276,12629
276,12641
276,12627
276,12612
276,12634
276,12643
276,12645
276,12636
276,12655
277,12690
277,12681
277,12659
277,12669
277,12678
277,12667
277,12691
277,12663
277,12673
277,12692
277,12695
277,12683
277,12688
277,12702
277,12698
277,12704
277,12670
277,12665
277,12680
277,12705
277,12699
277,12697
277,12672
277,12677
277,12682
277,12674
277,12689
277,12686
277,12671
277,12685
277,12664
277,12661
277,12700
277,12706
277,12694
277,12679
277,12660
277,12684
277,12693
277,12687
277,12662
277,12668
277,12696
277,12676
277,12703
277,12701
277,12675
277,12666
278,12720
278,12737
278,12754
278,12727
278,12707
278,12728
278,12733
278,12742
278,12721
278,12715
278,12732
278,12714
278,12736
278,12752
278,12711
278,12717
278,12730
278,12709
278,12749
278,12743
278,12712
278,12719
278,12738
278,12746
278,12710
278,12741
278,12745
278,12713
278,12708
278,12735
278,12731
278,12751
278,12725
278,12722
278,12723
278,12724
278,12747
278,12716
278,12718
278,12748
278,12744
278,12739
278,12753
278,12734
278,12726
278,12740
278,12729
278,12750
279,12757
279,12775
279,12771
279,12756
279,12799
279,12758
279,12773
279,12777
279,12770
279,12776
279,12781
279,12801
279,12769
279,12795
279,12768
279,12765
279,12786
279,12792
279,12790
279,12793
279,12798
279,12759
279,12780
279,12767
279,12766
279,12789
279,12764
279,12800
279,12782
279,12772
279,12755
279,12783
279,12762
279,12788
279,12778
279,12779
279,12785
279,12791
279,12761
279,12763
279,12774
279,12796
279,12797
279,12794
279,12787
279,12784
279,12760
280,12816
280,12829
280,12821
280,12815
280,12844
280,12809
280,12814
280,12812
280,12823
280,12827
280,12836
280,12808
280,12835
280,12810
280,12802
280,12843
280,12817
280,12805
280,12846
280,12807
280,12826
280,12833
280,12824
280,12819
280,12811
280,12837
280,12838
280,12820
280,12841
280,12845
280,12830
280,12842
280,12828
280,12839
280,12840
280,12813
280,12818
280,12822
280,12834
280,12806
280,12825
280,12831
280,12804
280,12832
280,12803
281,12858
281,12863
281,12872
281,12847
281,12870
281,12854
281,12860
281,12877
281,12864
281,12876
281,12865
281,12891
281,12889
281,12886
281,12883
281,12848
281,12851
281,12859
281,12866
281,12853
281,12855
281,12857
281,12849
281,12885
281,12856
281,12867
281,12880
281,12874
281,12888
281,12871
281,12884
281,12890
281,12850
281,12882
281,12869
281,12868
281,12881
281,12879
281,12887
281,12875
281,12852
281,12878
281,12873
281,12862
281,12861
282,12920
282,12900
282,12911
282,12907
282,12910
282,12904
282,12916
282,12894
282,12903
282,12915
282,12896
282,12937
282,12927
282,12902
282,12931
282,12930
282,12897
282,12926
282,12905
282,12912
282,12909
282,12898
282,12908
282,12924
282,12914
282,12899
282,12921
282,12919
282,12925
282,12892
282,12922
282,12934
282,12893
282,12923
282,12917
282,12932
282,12928
282,12938
282,12906
282,12935
282,12936
282,12895
282,12901
282,12913
282,12933
282,12929
282,12918
283,12959
283,12974
283,12979
283,12945
283,12973
283,12956
283,12958
283,12940
283,12961
283,12970
283,12965
283,12962
283,12981
283,12976
283,12955
283,12954
283,12957
283,12952
283,12939
283,12947
283,12951
283,12942
283,12943
283,12948
283,12978
283,12968
283,12971
283,12953
283,12977
283,12980
283,12950
283,12969
283,12964
283,12975
283,12941
283,12972
283,12949
283,12960
283,12944
283,12982
283,12963
283,12946
283,12967
283,12966
284,13029
284,13025
284,12993
284,13012
284,13018
284,12985
284,12994
284,13014
284,13016
284,13001
284,13022
284,13028
284,13017
284,13005
284,12986
284,13008
284,12987
284,13011
284,13021
284,13030
284,13006
284,12998
284,13019
284,12992
284,13024
284,12983
284,12984
284,13000
284,12995
284,12997
284,13007
284,13023
284,13002
284,13009
284,13004
284,12991
284,12996
284,13013
284,13027
284,12999
284,13026
284,12988
284,13020
284,12989
284,13010
284,13003
284,13015
284,12990
285,13053
285,13034
285,13052
285,13044
285,13049
285,13042
285,13071
285,13039
285,13058
285,13031
285,13050
285,13032
285,13057
285,13068
285,13041
285,13073
285,13063
285,13046
285,13062
285,13074
285,13038
285,13060
285,13047
285,13056
285,13069
285,13070
285,13051
285,13055
285,13040
285,13033
285,13054
285,13037
285,13064
285,13072
285,13061
285,13067
285,13045
285,13035
285,13043
285,13066
285,13036
285,13065
285,13048
285,13059
286,13111
286,13115
286,13098
286,13105
286,13095
286,13103
286,13088
286,13091
286,13078
286,13086
286,13114
286,13122
286,13124
286,13092
286,13110
286,13101
286,13118
286,13075
286,13099
286,13079
286,13100
286,13113
286,13077
286,13089
286,13080
286,13082
286,13123
286,13087
286,13108
286,13096
286,13085
286,13084
286,13090
286,13119
286,13106
286,13076
286,13120
286,13121
286,13097
286,13104
286,13107
286,13112
286,13094
286,13116
286,13093
286,13081
286,13117
286,13109
286,13102
286,13083
287,13135
287,13131
287,13159
287,13170
287,13153
287,13127
287,13126
287,13157
287,13144
287,13167
287,13161
287,13172
287,13128
287,13147
287,13168
287,13145
287,13134
287,13154
287,13146
287,13163
287,13140
287,13129
287,13166
287,13142
287,13132
287,13165
287,13125
287,13164
287,13130
287,13148
287,13171
287,13150
287,13133
287,13149
287,13169
287,13139
287,13151
287,13160
287,13138
287,13143
287,13136
287,13162
287,13152
287,13137
287,13156
287,13155
287,13141
287,13158
288,13209
288,13218
288,13197
288,13190
288,13183
288,13215
288,13188
288,13191
288,13208
288,13212
288,13184
288,13221
288,13194
288,13174
288,13187
288,13173
288,13201
288,13189
288,13185
288,13219
288,13196
288,13178
288,13213
288,13203
288,13214
288,13175
288,13206
288,13210
288,13179
288,13205
288,13217
288,13192
288,13176
288,13202
288,13177
288,13181
288,13207
288,13220
288,13211
288,13200
288,13198
288,13195
288,13199
288,13204
288,13180
288,13193
288,13182
288,13216
288,13186
289,13240
289,13246
289,13258
289,13228
289,13262
289,13229
289,13265
289,13263
289,13250
289,13255
289,13252
289,13239
289,13266
289,13230
289,13248
289,13245
289,13237
289,13254
289,13222
289,13269
289,13243
289,13260
289,13259
289,13242
289,13244
289,13236
289,13232
289,13224
289,13247
289,13225
289,13251
289,13227
289,13264
289,13249
289,13231
289,13261
289,13234
289,13268
289,13238
289,13257
289,13233
289,13253
289,13267
289,13235
289,13223
289,13241
289,13256
289,13226
290,13290
290,13280
290,13276
290,13277
290,13297
290,13281
290,13311
290,13284
290,13302
290,13299
290,13272
290,13317
290,13305
290,13293
290,13314
290,13282
290,13307
290,13274
290,13309
290,13291
290,13271
290,13308
290,13289
290,13303
290,13270
290,13310
290,13295
290,13288
290,13287
290,13286
290,13300
290,13304
290,13278
290,13279
290,13315
290,13283
290,13312
290,13313
290,13296
290,13285
290,13306
290,13294
290,13298
290,13275
290,13292
290,13316
290,13301
290,13273
291,13333
291,13334
291,13342
291,13320
291,13327
291,13329
291,13355
291,13337
291,13340
291,13354
291,13332
291,13357
291,13364
291,13363
291,13325
291,13352
291,13322
291,13346
291,13335
291,13331
291,13324
291,13318
291,13339
291,13349
291,13350
291,13351
291,13361
291,13360
291,13336
291,13348
291,13321
291,13356
291,13326
291,13347
291,13328
291,13359
291,13344
291,13319
291,13341
291,13353
291,13323
291,13338
291,13330
291,13345
291,13343
291,13358
291,13362
292,13366
292,13372
292,13371
292,13384
292,13387
292,13392
292,13369
292,13409
292,13377
292,13370
292,13398
292,13411
292,13390
292,13378
292,13367
292,13406
292,13380
292,13395
292,13401
292,13402
292,13407
292,13404
292,13376
292,13379
292,13368
292,13383
292,13394
292,13405
292,13396
292,13408
292,13375
292,13389
292,13382
292,13365
292,13403
292,13410
292,13391
292,13399
292,13400
292,13386
292,13385
292,13374
292,13388
292,13373
292,13381
292,13393
292,13397
293,13446
293,13412
293,13417
293,13456
293,13436
293,13443
293,13428
293,13424
293,13429
293,13439
293,13431
293,13421
293,13448
293,13453
293,13452
293,13427
293,13430
293,13437
293,13457
293,13444
293,13422
293,13438
293,13413
293,13459
293,13458
293,13451
293,13433
293,13442
293,13415
293,13432
293,13426
293,13425
293,13418
293,13455
293,13441
293,13460
293,13450
293,13416
293,13449
293,13414
293,13445
293,13423
293,13440
293,13434
293,13447
293,13461
293,13454
293,13435
293,13420
293,13419
294,13462
294,13489
294,13486
294,13464
294,13480
294,13494
294,13478
294,13463
294,13479
294,13466
294,13490
294,13481
294,13487
294,13475
294,13488
294,13469
294,13476
294,13500
294,13465
294,13473
294,13509
294,13468
294,13477
294,13492
294,13505
294,13483
294,13497
294,13503
294,13471
294,13506
294,13482
294,13495
294,13504
294,13501
294,13491
294,13502
294,13496
294,13510
294,13507
294,13484
294,13493
294,13508
294,13499
294,13474
294,13485
294,13470
294,13467
294,13498
294,13472
295,13553
295,13519
295,13516
295,13547
295,13525
295,13540
295,13517
295,13528
295,13520
295,13514
295,13522
295,13524
295,13550
295,13543
295,13518
295,13512
295,13515
295,13535
295,13523
295,13532
295,13539
295,13537
295,13526
295,13552
295,13529
295,13511
295,13541
295,13527
295,13536
295,13530
295,13548
295,13554
295,13551
295,13531
295,13513
295,13545
295,13544
295,13542
295,13538
295,13533
295,13534
295,13546
295,13521
295,13549
296,13556
296,13574
296,13565
296,13557
296,13579
296,13567
296,13583
296,13586
296,13590
296,13580
296,13576
296,13585
296,13559
296,13588
296,13561
296,13555
296,13569
296,13594
296,13600
296,13562
296,13596
296,13571
296,13568
296,13558
296,13575
296,13563
296,13581
296,13577
296,13601
296,13599
296,13566
296,13598
296,13573
296,13595
296,13584
296,13592
296,13591
296,13582
296,13587
296,13589
296,13593
296,13597
296,13570
296,13572
296,13560
296,13578
296,13564
297,13627
297,13639
297,13619
297,13626
297,13618
297,13606
297,13602
297,13647
297,13609
297,13644
297,13633
297,13607
297,13610
297,13605
297,13621
297,13642
297,13643
297,13631
297,13616
297,13635
297,13625
297,13620
297,13612
297,13648
297,13604
297,13615
297,13638
297,13645
297,13623
297,13629
297,13632
297,13628
297,13617
297,13613
297,13608
297,13603
297,13622
297,13641
297,13624
297,13640
297,13636
297,13646
297,13630
297,13637
297,13634
297,13649
297,13611
297,13614
298,13686
298,13695
298,13689
298,13657
298,13672
298,13667
298,13679
298,13683
298,13676
298,13671
298,13674
298,13678
298,13660
298,13677
298,13696
298,13650
298,13684
298,13655
298,13664
298,13680
298,13661
298,13681
298,13652
298,13669
298,13688
298,13651
298,13668
298,13659
298,13675
298,13685
298,13673
298,13682
298,13691
298,13690
298,13670
298,13654
298,13653
298,13662
298,13692
298,13687
298,13665
298,13658
298,13694
298,13663
298,13666
298,13656
298,13693
299,13718
299,13727
299,13720
299,13715
299,13711
299,13731
299,13698
299,13726
299,13734
299,13743
299,13742
299,13704
299,13728
299,13712
299,13737
299,13723
299,13741
299,13740
299,13717
299,13722
299,13700
299,13710
299,13699
299,13702
299,13736
299,13707
299,13745
299,13733
299,13703
299,13735
299,13730
299,13697
299,13738
299,13724
299,13706
299,13732
299,13714
299,13713
299,13744
299,13709
299,13721
299,13701
299,13716
299,13705
299,13725
299,13719
299,13739
299,13708
299,13729
300,13765
300,13770
300,13764
300,13757
300,13785
300,13762
300,13748
300,13769
300,13779
300,13783
300,13747
300,13781
300,13768
300,13788
300,13775
300,13787
300,13780
300,13792
300,13776
300,13761
300,13753
300,13746
300,13766
300,13790
300,13756
300,13759
300,13777
300,13789
300,13750
300,13786
300,13767
300,13778
300,13784
300,13793
300,13760
300,13773
300,13754
300,13749
300,13772
300,13763
300,13751
300,13774
300,13755
300,13791
300,13782
300,13752
300,13771
300,13758
301,13808
301,13840
301,13839
301,13799
301,13804
301,13837
301,13827
301,13803
301,13801
301,13800
301,13828
301,13821
301,13836
301,13817
301,13814
301,13816
301,13818
301,13798
301,13795
301,13832
301,13811
301,13809
301,13823
301,13820
301,13829
301,13813
301,13834
301,13807
301,13822
301,13833
301,13812
301,13797
301,13819
301,13826
301,13824
301,13831
301,13825
301,13815
301,13796
301,13806
301,13802
301,13830
301,13842
301,13810
301,13794
301,13835
301,13843
301,13841
301,13838
301,13805
302,13858
302,13865
302,13861
302,13868
302,13869
302,13882
302,13888
302,13871
302,13887
302,13845
302,13872
302,13848
302,13884
302,13863
302,13881
302,13880
302,13877
302,13846
302,13855
302,13844
302,13864
302,13885
302,13862
302,13891
302,13866
302,13857
302,13890
302,13875
302,13853
302,13856
302,13883
302,13849
302,13886
302,13870
302,13878
302,13854
302,13874
302,13879
302,13876
302,13847
302,13851
302,13852
302,13873
302,13889
302,13860
302,13850
302,13867
302,13859
303,13912
303,13920
303,13923
303,13917
303,13918
303,13915
303,13914
303,13921
303,13933
303,13897
303,13907
303,13930
303,13926
303,13902
303,13919
303,13901
303,13925
303,13937
303,13913
303,13916
303,13910
303,13899
303,13908
303,13905
303,13900
303,13911
303,13932
303,13896
303,13934
303,13936
303,13928
303,13894
303,13903
303,13904
303,13924
303,13929
303,13892
303,13927
303,13895
303,13922
303,13893
303,13935
303,13906
303,13898
303,13909
303,13931
303,13938
304,13976
304,13972
304,13965
304,13944
304,13978
304,13942
304,13988
304,13979
304,13948
304,13956
304,13967
304,13973
304,13939
304,13962
304,13987
304,13983
304,13946
304,13982
304,13947
304,13985
304,13970
304,13961
304,13963
304,13980
304,13969
304,13971
304,13957
304,13943
304,13958
304,13949
304,13964
304,13986
304,13984
304,13975
304,13951
304,13950
304,13981
304,13968
304,13955
304,13941
304,13945
304,13954
304,13952
304,13959
304,13940
304,13974
304,13953
304,13977
304,13966
304,13960
305,14035
305,13994
305,14033
305,14008
305,13999
305,14036
305,14027
305,13998
305,14001
305,14020
305,14013
305,14000
305,14021
305,14024
305,14012
305,14006
305,14032
305,14017
305,14015
305,14011
305,14030
305,14014
305,14016
305,14022
305,14002
305,14005
305,14037
305,13997
305,14003
305,14026
305,14029
305,13992
305,14023
305,14019
305,13989
305,13995
305,14004
305,13990
305,13991
305,13993
305,14025
305,14009
305,14007
305,14018
305,14038
305,13996
305,14010
305,14031
305,14034
305,14028
306,14049
306,14079
306,14046
306,14067
306,14040
306,14050
306,14060
306,14076
306,14073
306,14044
306,14057
306,14078
306,14056
306,14082
306,14075
306,14039
306,14061
306,14065
306,14052
306,14042
306,14048
306,14066
306,14062
306,14083
306,14041
306,14070
306,14084
306,14063
306,14071
306,14055
306,14069
306,14045
306,14053
306,14054
306,14074
306,14064
306,14059
306,14085
306,14047
306,14051
306,14086
306,14077
306,14081
306,14080
306,14068
306,14043
306,14058
306,14072
307,14117
307,14090
307,14100
307,14127
307,14107
307,14105
307,14102
307,14097
307,14104
307,14122
307,14115
307,14092
307,14113
307,14120
307,14087
307,14116
307,14132
307,14099
307,14130
307,14094
307,14129
307,14118
307,14134
307,14111
307,14095
307,14131
307,14125
307,14121
307,14089
307,14098
307,14133
307,14106
307,14123
307,14114
307,14112
307,14088
307,14096
307,14109
307,14124
307,14126
307,14110
307,14101
307,14091
307,14103
307,14093
307,14128
307,14108
307,14119
308,14173
308,14165
308,14146
308,14178
308,14144
308,14159
308,14164
308,14172
308,14175
308,14168
308,14176
308,14174
308,14169
308,14151
308,14161
308,14139
308,14167
308,14179
308,14155
308,14180
308,14140
308,14171
308,14142
308,14152
308,14150
308,14136
308,14170
308,14145
308,14158
308,14137
308,14157
308,14153
308,14141
308,14181
308,14143
308,14148
308,14135
308,14160
308,14162
308,14177
308,14182
308,14138
308,14166
308,14149
308,14163
308,14154
308,14147
308,14156
309,14185
309,14195
309,14219
309,14186
309,14200
309,14188
309,14189
309,14190
309,14207
309,14206
309,14198
309,14216
309,14201
309,14187
309,14220
309,14210
309,14205
309,14183
309,14191
309,14212
309,14184
309,14228
309,14209
309,14224
309,14223
309,14211
309,14213
309,14202
309,14227
309,14197
309,14222
309,14203
309,14214
309,14196
309,14215
309,14230
309,14204
309,14194
309,14208
309,14225
309,14192
309,14218
309,14221
309,14226
309,14229
309,14217
309,14199
309,14193
310,14261
310,14247
310,14262
310,14264
310,14234
310,14256
310,14263
310,14240
310,14274
310,14257
310,14269
310,14231
310,14278
310,14232
310,14249
310,14252
310,14242
310,14238
310,14270
310,14239
310,14267
310,14265
310,14259
310,14275
310,14268
310,14253
310,14255
310,14277
310,14246
310,14250
310,14241
310,14245
310,14272
310,14266
310,14273
310,14236
310,14260
310,14254
310,14271
310,14237
310,14244
310,14276
310,14233
310,14248
310,14258
310,14235
310,14251
310,14243
311,14320
311,14307
311,14285
311,14312
311,14286
311,14289
311,14294
311,14291
311,14280
311,14317
311,14322
311,14281
311,14309
311,14318
311,14279
311,14299
311,14315
311,14283
311,14303
311,14295
311,14304
311,14290
311,14282
311,14305
311,14296
311,14306
311,14297
311,14284
311,14288
311,14308
311,14319
311,14293
311,14310
311,14323
311,14316
311,14311
311,14292
311,14321
311,14300
311,14301
311,14298
311,14313
311,14287
311,14314
311,14302
312,14332
312,14341
312,14334
312,14369
312,14363
312,14347
312,14365
312,14340
312,14352
312,14327
312,14335
312,14349
312,14329
312,14344
312,14367
312,14333
312,14356
312,14337
312,14371
312,14370
312,14366
312,14353
312,14348
312,14350
312,14351
312,14338
312,14339
312,14354
312,14345
312,14346
312,14343
312,14359
312,14368
312,14324
312,14362
312,14358
312,14330
312,14331
312,14355
